trans_date_trans_time,cc_num,merchant,category,amt,first,last,gender,street,city,state,zip,lat,long,city_pop,job,dob,trans_num,unix_time,merch_lat,merch_lon,is_fraud
2024-10-29 03:23:47,5023********8862,merchant_286,entertainment,0.33,User1610,Name1610,M,300 Main St,City_22,CA,96174,35.353414702453016,-96.88843342855363,981310,Job_13,1965-10-28,txn_1730152427_1610,1730152427,35.352054745244715,-96.89471585549872,0
2024-11-18 20:46:08,7808********3651,merchant_213,grocery_net,91.06,User1611,Name1611,F,317 Main St,City_13,CA,47850,32.0844172239703,-94.74807717024272,176869,Job_27,1992-09-15,txn_1731942968_1611,1731942968,32.13749172147762,-94.72428880455345,0
2024-01-14 10:12:15,2248********3548,merchant_20,travel,25.97,User1612,Name1612,M,784 Main St,City_23,CA,24859,37.15767550205686,-97.31302440681172,74187,Job_1,1970-09-29,txn_1705207335_1612,1705207335,37.166980743454445,-97.29632027834514,0
2024-04-30 01:02:45,2989********9199,merchant_295,health_fitness,70.34,User1613,Name1613,F,365 Main St,City_36,IL,20914,33.32523842063507,-93.20840756352814,509618,Job_66,1965-06-23,txn_1714419165_1613,1714419165,33.343744058489406,-93.20503453617593,0
2024-11-16 12:25:43,6787********3890,merchant_44,home,14.81,User1614,Name1614,F,933 Main St,City_93,CA,12389,31.32019667151248,-94.49800655264919,995842,Job_25,1984-06-17,txn_1731740143_1614,1731740143,31.314036040750132,-94.45912833191996,0
2024-10-09 10:50:00,2039********3658,merchant_38,kids_pets,245.25,User1615,Name1615,M,947 Main St,City_25,IL,72742,35.88658185321485,-94.63578793588535,552447,Job_44,1967-03-12,txn_1728451200_1615,1728451200,35.893166370553054,-94.6295375382898,0
2024-11-26 03:41:58,1488********6573,merchant_309,home,34.33,User1616,Name1616,F,218 Main St,City_100,IL,62751,32.57983563852422,-94.2416494749642,113600,Job_97,1979-05-25,txn_1732572718_1616,1732572718,32.54506182594464,-94.23533170023012,0
2024-07-21 12:58:36,8920********2096,merchant_144,shopping_pos,41.6,User1617,Name1617,M,397 Main St,City_72,FL,70011,33.745814350455404,-95.08183507039014,823691,Job_85,2000-12-12,txn_1721546916_1617,1721546916,33.74288473704084,-95.06170684958961,0
2024-05-29 10:28:28,4262********1687,merchant_327,gas_transport,27.47,User1618,Name1618,M,681 Main St,City_46,IL,12244,32.4581079628002,-93.40194301624072,8902,Job_58,1968-06-08,txn_1716958708_1618,1716958708,32.45525969317437,-93.41610566806298,0
2024-02-11 18:56:06,7808********1121,merchant_296,gas_transport,119.78,User1619,Name1619,F,575 Main St,City_77,TX,78224,33.721187928250956,-96.23366520195434,145592,Job_60,1963-10-28,txn_1707657966_1619,1707657966,33.73014654171855,-96.22717246614575,0
2024-08-25 23:57:07,3224********8756,merchant_69,home,41.91,User1620,Name1620,F,831 Main St,City_16,CA,91912,35.24106206819255,-93.88901454540458,766165,Job_71,1984-09-28,txn_1724610427_1620,1724610427,35.23624863704254,-93.90598847138011,0
2024-02-14 10:50:24,5031********6112,merchant_274,grocery_pos,93.78,User1621,Name1621,F,681 Main St,City_8,TX,49348,36.289043932487445,-96.14093803597643,905367,Job_38,1961-09-29,txn_1707888024_1621,1707888024,36.285536267433734,-96.14284368608244,0
2024-03-25 02:09:01,7219********3507,merchant_214,shopping_pos,44.48,User1622,Name1622,F,77 Main St,City_68,TX,57682,36.33066906901775,-90.58078884791524,437044,Job_44,1998-02-12,txn_1711312741_1622,1711312741,36.314937627186595,-90.57414140125077,0
2024-01-17 10:55:42,5912********7666,merchant_265,health_fitness,19.04,User1623,Name1623,M,891 Main St,City_92,NY,22199,33.83401145168302,-94.19942100651222,348674,Job_4,1972-10-15,txn_1705469142_1623,1705469142,33.82898008912296,-94.19164432335637,0
2024-03-19 07:23:57,2640********6939,merchant_487,shopping_pos,16.78,User1624,Name1624,M,188 Main St,City_41,CA,26217,36.55725472928432,-97.2445099575858,810305,Job_13,1971-11-07,txn_1710813237_1624,1710813237,36.55830837837052,-97.27597990006609,0
2024-09-05 19:55:53,2291********4793,merchant_167,kids_pets,15.59,User1625,Name1625,M,935 Main St,City_97,IL,80950,34.5189409541296,-94.494779145156,887342,Job_36,1973-12-21,txn_1725546353_1625,1725546353,34.52261801033906,-94.45998476366431,0
2024-08-03 22:39:28,5874********2645,merchant_254,entertainment,50.26,User1626,Name1626,F,342 Main St,City_12,FL,96231,36.97721758699835,-95.76227539334684,332042,Job_97,1961-10-29,txn_1722704968_1626,1722704968,36.989291851809234,-95.7342453864158,0
2024-08-27 23:06:00,3242********2126,merchant_3,shopping_net,97.09,User1627,Name1627,M,829 Main St,City_6,FL,71502,38.004341655081966,-95.18994742821003,117018,Job_76,1960-03-06,txn_1724780160_1627,1724780160,38.00381920163941,-95.21335281623247,0
2024-06-14 00:02:20,9879********2751,merchant_365,gas_transport,9.04,User1628,Name1628,F,343 Main St,City_32,IL,20749,33.589136007843535,-93.55712818531183,990301,Job_21,1986-07-03,txn_1718303540_1628,1718303540,33.53712450745295,-93.52852962950519,0
2024-03-14 20:45:06,2701********1275,merchant_139,shopping_pos,0.93,User1629,Name1629,F,522 Main St,City_22,NY,99449,34.2426674279441,-94.22733060176832,747561,Job_28,1992-09-08,txn_1710429306_1629,1710429306,34.20837458791436,-94.2251023558467,0
2024-07-12 17:32:25,1086********9568,merchant_367,misc_pos,46.59,User1630,Name1630,F,244 Main St,City_64,NY,81770,38.967408270957506,-93.48564635779596,770304,Job_74,1995-08-24,txn_1720785745_1630,1720785745,38.975750177445974,-93.50533903153632,0
2024-05-27 08:20:04,4457********7364,merchant_390,grocery_pos,16.66,User1631,Name1631,M,422 Main St,City_52,NY,87433,33.77078057746965,-95.00369217672824,365991,Job_68,1973-02-16,txn_1716778204_1631,1716778204,33.75382204339998,-95.02123969241984,0
2024-09-13 18:30:40,5413********5080,merchant_244,kids_pets,44.28,User1632,Name1632,M,118 Main St,City_64,IL,10190,34.47418560425007,-99.3881807995225,272386,Job_91,1978-11-06,txn_1726232440_1632,1726232440,34.46042286300703,-99.33952807304206,0
2024-05-29 04:07:17,5144********3100,merchant_145,personal_care,73.8,User1633,Name1633,M,237 Main St,City_17,NY,15269,36.769691308401924,-97.4236826990863,130805,Job_83,1986-01-10,txn_1716935837_1633,1716935837,36.76057232807846,-97.41536461368115,0
2024-09-06 00:32:43,2182********7467,fraud_merchant_47,misc_pos,11.31,User1634,Name1634,M,216 Main St,City_1,IL,95439,35.00612023347715,-93.83075409502652,123083,Job_28,1972-05-27,txn_1725562963_1634,1725562963,35.01087682429232,-93.82116158863549,0
2024-07-02 02:29:44,1225********7772,merchant_63,food_dining,55.33,User1635,Name1635,M,805 Main St,City_19,NY,94929,32.42778610397218,-93.72613154117155,473791,Job_44,1969-04-03,txn_1719867584_1635,1719867584,32.37167127558638,-93.71849537836364,0
2024-04-02 06:16:31,6326********7735,merchant_327,entertainment,85.56,User1636,Name1636,F,207 Main St,City_57,CA,96916,34.685797540020985,-95.35525407524659,718361,Job_85,1983-04-11,txn_1712018791_1636,1712018791,34.66583546180203,-95.38996442745379,0
2024-09-03 04:56:06,4387********7376,merchant_99,grocery_net,0.94,User1637,Name1637,F,972 Main St,City_63,NY,74082,36.979097962146874,-92.2771346174423,703201,Job_25,1999-01-09,txn_1725319566_1637,1725319566,36.99346296749696,-92.32701481030591,0
2024-04-02 07:06:50,1801********5130,merchant_397,shopping_net,142.66,User1638,Name1638,M,537 Main St,City_8,TX,70128,33.23607847146565,-97.88542957200542,171309,Job_56,1980-10-17,txn_1712021810_1638,1712021810,33.245679743823736,-97.85776568169884,0
2024-07-04 22:49:40,7773********2809,merchant_158,shopping_net,19.37,User1639,Name1639,F,485 Main St,City_55,NY,11804,32.3997479135848,-96.53144654660541,297896,Job_19,1972-09-17,txn_1720113580_1639,1720113580,32.37930595783467,-96.52339941007898,0
2024-06-22 21:58:12,2069********8445,merchant_492,home,11.26,User1640,Name1640,F,860 Main St,City_26,FL,46125,34.526987249084954,-100.57840998402774,240212,Job_39,1988-11-24,txn_1719073692_1640,1719073692,34.534792818626144,-100.59309218505251,0
2024-11-05 17:54:45,5417********3628,merchant_349,health_fitness,35.38,User1641,Name1641,F,661 Main St,City_3,NY,40726,32.883404864248895,-96.05232660593366,953758,Job_29,1979-08-27,txn_1730809485_1641,1730809485,32.88455354545485,-96.04149332544334,0
2024-09-29 00:06:37,4586********9350,merchant_343,health_fitness,2.24,User1642,Name1642,M,707 Main St,City_67,CA,43398,31.02884001295881,-92.38822461139965,761277,Job_15,1972-01-03,txn_1727548597_1642,1727548597,31.054685851932437,-92.39672048421546,0
2024-12-17 13:32:32,9462********6082,merchant_228,entertainment,17.24,User1643,Name1643,F,259 Main St,City_31,TX,47068,36.85603131830337,-94.58301605884884,599706,Job_3,1962-10-28,txn_1734422552_1643,1734422552,36.80894165984944,-94.58265100963172,0
2024-02-12 16:06:28,9682********3997,merchant_200,home,5.52,User1644,Name1644,F,430 Main St,City_42,TX,82597,31.463021344224096,-95.8424014763148,161338,Job_68,1960-02-25,txn_1707734188_1644,1707734188,31.4680325343627,-95.84992033570146,0
2024-05-28 02:42:43,1023********8881,merchant_299,kids_pets,84.12,User1645,Name1645,M,258 Main St,City_93,CA,65685,36.09614231609852,-94.74126465797838,773206,Job_24,1964-11-12,txn_1716844363_1645,1716844363,36.08105168901823,-94.74744453334579,0
2024-11-19 04:14:08,4268********7585,merchant_228,food_dining,28.32,User1646,Name1646,F,333 Main St,City_26,IL,42097,34.000084458068194,-93.95710414674157,499775,Job_13,1977-01-15,txn_1731969848_1646,1731969848,34.01154979163372,-93.98030428174398,0
2024-04-22 00:26:31,6847********8723,merchant_294,grocery_pos,22.99,User1647,Name1647,M,17 Main St,City_56,NY,83719,35.347894416825625,-96.23635008420034,522105,Job_69,1974-12-15,txn_1713725791_1647,1713725791,35.31551095569531,-96.22375529391216,0
2024-07-16 10:25:13,2690********3244,merchant_28,food_dining,67.27,User1648,Name1648,M,548 Main St,City_60,NY,64048,36.34762690612712,-96.01971563809329,51008,Job_53,1998-11-14,txn_1721105713_1648,1721105713,36.357095066728036,-96.02166048689458,0
2024-06-13 04:15:40,2681********9987,merchant_24,food_dining,23.46,User1649,Name1649,F,100 Main St,City_28,NY,58611,34.609594426341665,-96.45211459327442,236454,Job_92,1966-02-01,txn_1718232340_1649,1718232340,34.61642131152857,-96.40200928836495,0
2024-12-16 01:23:55,1191********7703,merchant_212,grocery_pos,70.51,User1650,Name1650,M,349 Main St,City_27,FL,22252,32.51049680205771,-93.642159349115,622219,Job_36,1988-11-04,txn_1734292435_1650,1734292435,32.492222107405674,-93.6247487104307,0
2024-06-14 09:42:04,2532********5101,merchant_71,misc_pos,4.82,User1651,Name1651,M,674 Main St,City_70,CA,31893,34.12747393563994,-92.90376648146169,727465,Job_6,1981-05-08,txn_1718338324_1651,1718338324,34.10610352055829,-92.8968581978288,0
2024-07-01 08:57:20,9020********4544,fraud_merchant_6,home,34.12,User1652,Name1652,F,948 Main St,City_75,IL,40058,36.19329580946903,-92.86621076270549,98019,Job_43,1964-06-27,txn_1719804440_1652,1719804440,36.22213793180439,-92.8624403208482,0
2024-05-07 17:48:51,1001********7997,merchant_234,kids_pets,46.92,User1653,Name1653,F,28 Main St,City_90,IL,31534,33.51887244332588,-99.98870800144559,479329,Job_46,1993-10-16,txn_1715084331_1653,1715084331,33.54179976483182,-99.99443565484906,0
2024-06-19 21:38:18,1349********5509,merchant_49,food_dining,9.92,User1654,Name1654,M,751 Main St,City_95,NY,15925,37.666589111837,-95.57688434205515,169578,Job_23,1996-11-19,txn_1718813298_1654,1718813298,37.64617212542267,-95.5939818545403,0
2024-05-18 03:13:54,4425********4238,merchant_150,shopping_pos,3.99,User1655,Name1655,M,138 Main St,City_29,FL,91087,34.976005310744554,-96.95604604704513,69251,Job_38,1980-09-02,txn_1715982234_1655,1715982234,34.94606066285487,-96.94151581459842,0
2024-10-18 07:30:23,4345********7007,merchant_70,grocery_pos,176.98,User1656,Name1656,F,388 Main St,City_21,TX,72092,29.846740466278888,-96.1433406545534,166406,Job_88,1979-05-15,txn_1729216823_1656,1729216823,29.834735951676677,-96.12977518054561,0
2024-10-24 07:18:59,7136********1575,merchant_125,grocery_pos,99.62,User1657,Name1657,M,783 Main St,City_14,FL,21118,32.53993984815596,-96.08573518950507,941273,Job_88,1997-10-23,txn_1729734539_1657,1729734539,32.53281190800955,-96.0564280953545,0
2024-08-13 18:48:38,2199********3518,merchant_166,shopping_pos,2.89,User1658,Name1658,F,731 Main St,City_35,NY,78191,37.128771883067955,-94.456799264755,245393,Job_14,1979-06-30,txn_1723555118_1658,1723555118,37.12589156383427,-94.45691087071035,0
2024-01-31 12:31:48,6407********8422,merchant_493,travel,54.19,User1659,Name1659,M,436 Main St,City_28,IL,68859,32.775345060658836,-97.33551483179984,697601,Job_77,1983-11-26,txn_1706684508_1659,1706684508,32.80083873765243,-97.35822754989499,0
2024-06-20 07:35:13,5574********6172,merchant_405,shopping_pos,21.67,User1660,Name1660,F,303 Main St,City_26,TX,63191,32.43842436666558,-96.60393920356583,976204,Job_78,1969-08-09,txn_1718849113_1660,1718849113,32.41166013902987,-96.59992550006483,0
2024-03-09 07:30:32,8616********2491,merchant_498,personal_care,103.95,User1661,Name1661,M,973 Main St,City_30,TX,79932,34.4340474460385,-92.89446212077684,949589,Job_89,1965-09-08,txn_1709949632_1661,1709949632,34.44414965828016,-92.85863253396955,0
2024-03-10 06:38:27,7465********3215,merchant_440,entertainment,54.09,User1662,Name1662,M,930 Main St,City_17,NY,41520,37.919398778427635,-96.25795946589172,570209,Job_67,1968-01-24,txn_1710032907_1662,1710032907,37.896840796586986,-96.26633133805116,0
2024-11-23 12:48:49,9907********2215,merchant_470,grocery_pos,43.01,User1663,Name1663,M,96 Main St,City_68,CA,80459,32.822613179047316,-93.87705474034773,92627,Job_69,1984-10-09,txn_1732346329_1663,1732346329,32.83387026865646,-93.87980956155549,0
2024-08-08 05:06:26,6440********9993,merchant_217,shopping_net,8.64,User1664,Name1664,M,823 Main St,City_27,FL,28312,37.30842978458295,-97.06832642432268,453497,Job_23,1961-12-22,txn_1723073786_1664,1723073786,37.325157185168095,-97.08430512139581,0
2024-11-15 17:57:40,2464********9486,merchant_175,home,105.47,User1665,Name1665,M,560 Main St,City_93,FL,93080,32.26002845506619,-96.9594855120193,79905,Job_80,1979-11-04,txn_1731673660_1665,1731673660,32.28295209312718,-96.93401140506307,0
2024-09-18 20:45:14,8551********3697,merchant_279,entertainment,58.39,User1666,Name1666,F,794 Main St,City_100,TX,13581,35.708763180568674,-97.39026090262998,39714,Job_44,1961-05-05,txn_1726672514_1666,1726672514,35.718756746713595,-97.3771091174395,0
2024-05-26 07:00:02,1497********2370,fraud_merchant_24,grocery_net,59.98,User1667,Name1667,F,705 Main St,City_11,IL,20830,35.84701574804407,-98.20941001959562,783251,Job_22,1993-12-24,txn_1716687002_1667,1716687002,35.824533310866855,-98.20735919079927,0
2024-09-20 17:35:37,2609********8192,merchant_442,misc_pos,35.26,User1668,Name1668,F,362 Main St,City_4,IL,29631,35.483201047171335,-97.99551986560674,666490,Job_8,1995-04-28,txn_1726833937_1668,1726833937,35.47925266362098,-98.00173038071958,0
2024-04-17 07:18:45,2886********9257,merchant_338,gas_transport,161.26,User1669,Name1669,F,833 Main St,City_11,NY,81535,36.10053372764187,-95.72296441115505,278472,Job_97,1973-02-07,txn_1713318525_1669,1713318525,36.10500424213139,-95.71183956740447,0
2024-03-19 11:58:23,5705********9046,merchant_438,shopping_pos,111.3,User1670,Name1670,M,808 Main St,City_65,CA,91481,35.28611457709882,-95.7754187998862,869400,Job_20,1967-11-19,txn_1710829703_1670,1710829703,35.29001393481563,-95.78351807311245,0
2024-05-15 06:39:48,7216********8682,merchant_271,grocery_pos,41.79,User1671,Name1671,M,51 Main St,City_6,TX,88539,34.79237503119407,-97.36092097046416,495012,Job_65,1979-07-01,txn_1715735388_1671,1715735388,34.82421552916559,-97.37267572985056,0
2024-04-04 07:00:37,5024********7191,merchant_217,grocery_pos,4.95,User1672,Name1672,F,282 Main St,City_93,CA,77618,36.55064750280713,-97.76555698207515,97996,Job_82,1975-04-26,txn_1712194237_1672,1712194237,36.535396621536336,-97.76449863008543,0
2024-07-23 14:33:30,7638********7188,merchant_103,travel,109.09,User1673,Name1673,M,330 Main St,City_66,CA,39864,33.88098356209005,-95.71341847635283,161524,Job_31,1978-07-11,txn_1721725410_1673,1721725410,33.879778534732765,-95.69969917768455,0
2024-11-18 02:18:32,6999********6081,merchant_0,gas_transport,2.06,User1674,Name1674,M,641 Main St,City_71,TX,15161,32.18590293800211,-98.4121261611962,770040,Job_74,1976-11-01,txn_1731876512_1674,1731876512,32.19333215176846,-98.42974136501849,0
2024-09-26 02:56:17,7663********4406,merchant_4,health_fitness,7.09,User1675,Name1675,M,633 Main St,City_72,IL,70296,32.6798340754618,-90.62691498964843,902607,Job_53,1987-01-03,txn_1727299577_1675,1727299577,32.64891519182392,-90.63662502651813,0
2024-09-10 03:10:25,9615********4027,fraud_merchant_17,gas_transport,63.23,User1676,Name1676,M,259 Main St,City_16,TX,61337,34.38098022814554,-94.61599152606264,285819,Job_9,1962-09-21,txn_1725918025_1676,1725918025,34.386530545323176,-94.6095877689642,0
2024-04-17 00:37:56,9671********1081,merchant_77,travel,52.66,User1677,Name1677,F,511 Main St,City_71,NY,72081,32.98684286734626,-96.4554229079362,276226,Job_81,1992-11-22,txn_1713294476_1677,1713294476,32.945817673244655,-96.44045597139832,0
2024-09-08 08:19:55,4176********7194,merchant_478,misc_pos,22.96,User1678,Name1678,M,159 Main St,City_35,FL,41749,34.86356741653753,-95.31036126450466,72282,Job_68,1989-01-20,txn_1725763795_1678,1725763795,34.81504106506835,-95.29391261826922,0
2024-01-21 03:12:08,3318********7554,merchant_17,grocery_net,67.99,User1679,Name1679,F,683 Main St,City_83,IL,97752,34.600250984390435,-97.36528877515187,552066,Job_93,1967-08-31,txn_1705786928_1679,1705786928,34.55243462587776,-97.36273109180861,0
2024-05-02 23:19:17,7678********5875,merchant_264,food_dining,24.88,User1680,Name1680,M,378 Main St,City_97,FL,27106,35.262238649350294,-93.23031483439769,927166,Job_3,1970-11-20,txn_1714672157_1680,1714672157,35.303263588215685,-93.24419092275572,0
2024-12-28 04:18:14,8059********4504,merchant_491,food_dining,79.13,User1681,Name1681,M,842 Main St,City_60,TX,15344,34.80137132441594,-95.54485380186175,269083,Job_40,1994-11-29,txn_1735339694_1681,1735339694,34.76227946432628,-95.55106173793686,0
2024-08-30 08:10:27,7387********3566,merchant_248,personal_care,44.4,User1682,Name1682,F,413 Main St,City_6,CA,34456,34.733550494903454,-95.82296609048592,799462,Job_97,1976-10-05,txn_1724985627_1682,1724985627,34.76883772122805,-95.84668333966023,0
2024-02-03 12:31:23,7046********6569,merchant_184,home,17.29,User1683,Name1683,M,482 Main St,City_86,TX,21089,37.50250119304937,-92.24733168264561,912509,Job_38,1968-08-06,txn_1706943683_1683,1706943683,37.539650737235284,-92.2828060651374,0
